project_id,repo_full_name,url,default_branch,latest_sha,stars,license,created_at,updated_at,pushed_at,size_kb,archived,fork,disabled,laravel_classification,artisan,app_dir,bootstrap_dir,config_dir,routes_dir,tests_dir_initial,recent_activity,parsed_pushed_at,tests_directory_present,phpunit_config_present,phpunit_config_file,composer_json_present,composer_lock_present,composer_test_script_present,composer_test_scripts,php_version_constraint,laravel_version_constraint,dockerfile_present,compose_present,compose_files,docker_present,eligible,exclusion_reason,screening_timestamp,php_min_version,php_max_version,php_constraint_count,php_multi_version,php_environment_group,laravel_min_version,laravel_max_version,laravel_constraint_count,laravel_multi_version,laravel_environment_group,environment_group,environment_complexity,testing_mechanism,activity_year
P2179,nouron/nouron,https://github.com/nouron/nouron,master,,,,2012-08-28T09:36:15Z,2026-09-09T18:21:31Z,2026-09-09T18:19:36Z,131523.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-09-09T18:19:36+00:00,True,True,phpunit.xml,True,True,False,,^8.2,^12.0,False,False,,False,True,Eligible,2026-09-11T14:36:16.829271+00:00,8.2.0,8.2.0,1,False,PHP-8.2,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.2__Laravel-12,Single constraint,PHPUnit,2026
P2180,MateusHuebra/Termogram-bot,https://github.com/MateusHuebra/Termogram-bot,main,,,,2022-03-03T15:49:17Z,2026-01-18T19:05:24Z,2026-01-18T19:05:20Z,419.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-01-18T19:05:20+00:00,True,True,phpunit.xml,True,True,False,,^7.3|^8.0,^8.75,False,False,,False,True,Eligible,2026-09-11T14:36:20.893316+00:00,7.3.0,8.0.0,2,True,"PHP-Multi[7.3,8.0]",8.75.0,8.75.0,1,False,Laravel-8,"PHP-Multi[7.3,8.0]__Laravel-8",Multi-PHP,PHPUnit,2026
P2189,NziCode/bank-performance-aggregator,https://github.com/NziCode/bank-performance-aggregator,main,,,MIT,2026-06-22T07:16:46Z,2026-07-17T12:53:20Z,2026-07-02T20:29:33Z,1841.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-07-02T20:29:33+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi @no_additional_args', '@php artisan test']",^8.3,^13.8,False,False,,False,True,Eligible,2026-09-11T14:36:24.893231+00:00,8.3.0,8.3.0,1,False,PHP-8.3,13.8.0,13.8.0,1,False,Laravel-13,PHP-8.3__Laravel-13,Single constraint,PHPUnit + Composer test,2026
P2190,velstorelabs/velstore,https://github.com/velstorelabs/velstore,main,,,MIT,2025-03-08T18:44:51Z,2026-09-08T10:29:13Z,2026-05-26T08:07:51Z,1883.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-05-26T08:07:51+00:00,True,True,phpunit.xml,True,True,False,,^8.1,^10.10,False,False,,False,True,Eligible,2026-09-11T14:36:28.833264+00:00,8.1.0,8.1.0,1,False,PHP-8.1,10.10.0,10.10.0,1,False,Laravel-10,PHP-8.1__Laravel-10,Single constraint,PHPUnit,2026
P2204,anasHammaoui/GameXpress-laravel-RestApi,https://github.com/anasHammaoui/GameXpress-laravel-RestApi,main,,,,2025-03-10T13:32:07Z,2025-12-18T14:24:06Z,2025-04-16T16:29:06Z,577.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-04-16T16:29:06+00:00,True,True,phpunit.xml,True,True,False,,^8.2,^11.31,False,False,,False,True,Eligible,2026-09-11T14:36:44.599115+00:00,8.2.0,8.2.0,1,False,PHP-8.2,11.31.0,11.31.0,1,False,Laravel-11,PHP-8.2__Laravel-11,Single constraint,PHPUnit,2025
P2207,coralsio/laraship,https://github.com/coralsio/laraship,main,,,GPL-3.0,2023-03-12T08:06:21Z,2026-04-22T15:42:40Z,2025-11-26T09:00:01Z,56508.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-11-26T09:00:01+00:00,True,True,phpunit.xml,True,True,False,,^8.2,^11.0,False,False,,False,True,Eligible,2026-09-11T14:36:49.163298+00:00,8.2.0,8.2.0,1,False,PHP-8.2,11.0.0,11.0.0,1,False,Laravel-11,PHP-8.2__Laravel-11,Single constraint,PHPUnit,2025
P2226,Mohamed-khattab/BioCheckin,https://github.com/Mohamed-khattab/BioCheckin,main,,,,2025-03-15T14:00:20Z,2025-09-21T18:35:27Z,2025-06-15T21:24:44Z,761.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-06-15T21:24:44+00:00,True,True,phpunit.xml,True,True,False,,^8.2,^12.0,False,False,,False,True,Eligible,2026-09-11T14:37:04.238139+00:00,8.2.0,8.2.0,1,False,PHP-8.2,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.2__Laravel-12,Single constraint,PHPUnit,2025
P2231,cranties/Statify,https://github.com/cranties/Statify,main,,,,2026-04-15T10:29:35Z,2026-06-26T07:18:22Z,2026-06-26T07:18:18Z,2829.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-06-26T07:18:18+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.3,^13.0,False,False,,False,True,Eligible,2026-09-11T14:37:12.711577+00:00,8.3.0,8.3.0,1,False,PHP-8.3,13.0.0,13.0.0,1,False,Laravel-13,PHP-8.3__Laravel-13,Single constraint,PHPUnit + Composer test,2026
P2233,spatie/larabank-aggregates,https://github.com/spatie/larabank-aggregates,master,,,,2019-04-06T18:03:45Z,2026-07-03T17:49:13Z,2026-01-31T10:25:56Z,2243.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-01-31T10:25:56+00:00,True,True,phpunit.xml,True,True,False,,^8.2,^10.0,False,False,,False,True,Eligible,2026-09-11T14:37:21.647866+00:00,8.2.0,8.2.0,1,False,PHP-8.2,10.0.0,10.0.0,1,False,Laravel-10,PHP-8.2__Laravel-10,Single constraint,PHPUnit,2026
P2237,hillelcoren/itsallwidgets,https://github.com/hillelcoren/itsallwidgets,master,,,NOASSERTION,2018-07-11T17:36:33Z,2025-10-01T03:11:10Z,2025-08-28T13:21:10Z,14445.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-08-28T13:21:10+00:00,True,True,phpunit.xml,True,True,False,,^7.1.3,5.6.*,False,False,,False,True,Eligible,2026-09-11T14:37:25.513202+00:00,7.1.3,7.1.3,1,False,PHP-7.1,5.6.0,5.6.0,1,False,Laravel-5,PHP-7.1__Laravel-5,Single constraint,PHPUnit,2025
P2255,johnnyhuy/laravel-appointment-booking-system,https://github.com/johnnyhuy/laravel-appointment-booking-system,master,,,,2017-06-26T17:39:20Z,2026-08-09T00:41:30Z,2026-09-10T08:50:21Z,12404.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-09-10T08:50:21+00:00,True,True,phpunit.xml,True,True,False,,>=5.6.4,5.4.*,False,False,,False,True,Eligible,2026-09-11T14:37:28.939180+00:00,5.6.4,5.6.4,1,False,PHP-5.6,5.4.0,5.4.0,1,False,Laravel-5,PHP-5.6__Laravel-5,Single constraint,PHPUnit,2026
P2256,patrickrobrecht/flexible-event-and-booking-manager,https://github.com/patrickrobrecht/flexible-event-and-booking-manager,main,,,,2022-11-13T18:39:48Z,2026-08-30T13:03:26Z,2026-08-30T20:37:26Z,2270.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-08-30T20:37:26+00:00,True,True,phpunit.xml,True,True,True,"test: ['Composer\\Config::disableProcessTimeout', 'vendor/bin/paratest --exclude-group serial', 'vendor/bin/phpunit --group serial'] | test-with-coverage: ['Composer\\Config::disableProcessTimeout', 'vendor/bin/paratest --exclude-group serial --coverage-html .phpunit.coverage']",^8.4,^13.29,False,False,,False,True,Eligible,2026-09-11T14:37:32.372159+00:00,8.4.0,8.4.0,1,False,PHP-8.4,13.29.0,13.29.0,1,False,Laravel-13,PHP-8.4__Laravel-13,Single constraint,PHPUnit + Composer test,2026
P2257,Rafipranata/AlquranDigital,https://github.com/Rafipranata/AlquranDigital,main,,,,2024-01-23T23:01:04Z,2026-03-07T09:03:25Z,2026-01-15T04:58:37Z,110.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-01-15T04:58:37+00:00,True,True,phpunit.xml,True,True,False,,^7.3|^8.0,^8.75,False,False,,False,True,Eligible,2026-09-11T14:37:36.584718+00:00,7.3.0,8.0.0,2,True,"PHP-Multi[7.3,8.0]",8.75.0,8.75.0,1,False,Laravel-8,"PHP-Multi[7.3,8.0]__Laravel-8",Multi-PHP,PHPUnit,2026
P2259,BaseMax/LaravelTaskDDD,https://github.com/BaseMax/LaravelTaskDDD,main,,,,2023-03-15T21:44:51Z,2026-09-02T17:03:50Z,2026-09-02T16:59:50Z,836.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-09-02T16:59:50+00:00,True,True,phpunit.xml,True,True,False,,^8.1,^10.0,False,False,,False,True,Eligible,2026-09-11T14:37:41.168332+00:00,8.1.0,8.1.0,1,False,PHP-8.1,10.0.0,10.0.0,1,False,Laravel-10,PHP-8.1__Laravel-10,Single constraint,PHPUnit,2026
P2263,AAYMAN-MD/APP-CRUD,https://github.com/AAYMAN-MD/APP-CRUD,main,,,,2025-01-13T21:14:10Z,2025-09-15T20:28:14Z,2025-01-13T21:21:25Z,125.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-01-13T21:21:25+00:00,True,True,phpunit.xml,True,True,False,,^8.0.2,^9.19,False,False,,False,True,Eligible,2026-09-11T14:37:44.931552+00:00,8.0.2,8.0.2,1,False,PHP-8.0,9.19.0,9.19.0,1,False,Laravel-9,PHP-8.0__Laravel-9,Single constraint,PHPUnit,2025
P2265,DarlanSchmeller/workopia-laravel,https://github.com/DarlanSchmeller/workopia-laravel,main,,,MIT,2025-07-03T14:40:18Z,2026-01-23T20:30:42Z,2025-09-03T13:40:23Z,3539.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-09-03T13:40:23+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.2,^12.0,False,False,,False,True,Eligible,2026-09-11T14:37:48.832524+00:00,8.2.0,8.2.0,1,False,PHP-8.2,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.2__Laravel-12,Single constraint,PHPUnit + Composer test,2025
P2267,kenjivafe/dict-attendance-system,https://github.com/kenjivafe/dict-attendance-system,main,,,,2025-03-04T02:56:25Z,2026-06-05T20:36:13Z,2025-05-16T04:59:26Z,2702.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-05-16T04:59:26+00:00,True,True,phpunit.xml,True,True,False,,^8.2,^11.31,False,False,,False,True,Eligible,2026-09-11T14:37:57.077087+00:00,8.2.0,8.2.0,1,False,PHP-8.2,11.31.0,11.31.0,1,False,Laravel-11,PHP-8.2__Laravel-11,Single constraint,PHPUnit,2025
P2269,vuvandinh123/backend-multiple-choice-test-website,https://github.com/vuvandinh123/backend-multiple-choice-test-website,main,,,,2025-04-02T04:42:33Z,2025-07-08T16:42:16Z,2025-04-02T04:49:29Z,93.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-04-02T04:49:29+00:00,True,True,phpunit.xml,True,True,False,,^8.1,^10.10,False,False,,False,True,Eligible,2026-09-11T14:38:04.348274+00:00,8.1.0,8.1.0,1,False,PHP-8.1,10.10.0,10.10.0,1,False,Laravel-10,PHP-8.1__Laravel-10,Single constraint,PHPUnit,2025
P2279,KhawarMehfooz/pos,https://github.com/KhawarMehfooz/pos,master,,,,2026-02-20T14:12:52Z,2026-09-03T09:53:49Z,2026-06-16T10:56:30Z,4483.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-06-16T10:56:30+00:00,True,True,phpunit.xml,True,True,True,"test:lint: ['pint --parallel --test'] | test: ['@php artisan config:clear --ansi', '@test:lint', '@php artisan test']",^8.2,^12.0,False,False,,False,True,Eligible,2026-09-11T14:38:18.289509+00:00,8.2.0,8.2.0,1,False,PHP-8.2,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.2__Laravel-12,Single constraint,PHPUnit + Composer test,2026
P2281,abel291/ecommerce-react-vite-laravel,https://github.com/abel291/ecommerce-react-vite-laravel,main,,,,2022-06-29T15:00:07Z,2026-06-12T09:01:21Z,2026-06-12T09:01:11Z,1003832.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-06-12T09:01:11+00:00,True,True,phpunit.xml,True,True,False,,^8.2,^11.9,False,False,,False,True,Eligible,2026-09-11T14:38:22.539474+00:00,8.2.0,8.2.0,1,False,PHP-8.2,11.9.0,11.9.0,1,False,Laravel-11,PHP-8.2__Laravel-11,Single constraint,PHPUnit,2026
P2288,orz14/nyatet-app,https://github.com/orz14/nyatet-app,main,,,MIT,2023-05-03T14:29:10Z,2025-09-25T03:13:21Z,2025-06-18T03:13:32Z,1785.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-06-18T03:13:32+00:00,True,True,phpunit.xml,True,True,False,,^8.1,^10.8,False,False,,False,True,Eligible,2026-09-11T14:38:36.600204+00:00,8.1.0,8.1.0,1,False,PHP-8.1,10.8.0,10.8.0,1,False,Laravel-10,PHP-8.1__Laravel-10,Single constraint,PHPUnit,2025
P2314,soheilkhaledabdi/shop-admin-panel,https://github.com/soheilkhaledabdi/shop-admin-panel,main,,,,2023-11-06T08:04:40Z,2026-08-07T22:04:57Z,2026-08-07T22:04:52Z,4742.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-08-07T22:04:52+00:00,True,True,phpunit.xml,True,True,False,,^8.1,^11.00,False,False,,False,True,Eligible,2026-09-11T14:38:45.016298+00:00,8.1.0,8.1.0,1,False,PHP-8.1,11.0.0,11.0.0,1,False,Laravel-11,PHP-8.1__Laravel-11,Single constraint,PHPUnit,2026
P2318,engsahaly/mtenancy_tenancy_for_laravel_multi,https://github.com/engsahaly/mtenancy_tenancy_for_laravel_multi,master,,,,2024-08-17T17:34:10Z,2026-09-02T07:00:55Z,2025-01-29T07:27:23Z,138.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-01-29T07:27:23+00:00,True,True,phpunit.xml,True,True,False,,^8.2,^11.9,False,False,,False,True,Eligible,2026-09-11T14:38:48.557192+00:00,8.2.0,8.2.0,1,False,PHP-8.2,11.9.0,11.9.0,1,False,Laravel-11,PHP-8.2__Laravel-11,Single constraint,PHPUnit,2025
P2340,JaiveerChavda/blog,https://github.com/JaiveerChavda/blog,master,,,,2023-09-30T17:49:17Z,2025-05-18T15:05:55Z,2025-05-18T15:05:51Z,446.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-05-18T15:05:51+00:00,True,True,phpunit.xml,True,True,False,,^8.3,^12.0,False,False,,False,True,Eligible,2026-09-11T14:39:12.379366+00:00,8.3.0,8.3.0,1,False,PHP-8.3,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.3__Laravel-12,Single constraint,PHPUnit,2025
P2345,KienCuongSoftware/Booking,https://github.com/KienCuongSoftware/Booking,main,,,NOASSERTION,2026-04-01T03:30:54Z,2026-07-24T16:38:29Z,2026-04-20T17:01:32Z,667.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-04-20T17:01:32+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.2,^12.0,False,False,,False,True,Eligible,2026-09-11T14:39:24.040863+00:00,8.2.0,8.2.0,1,False,PHP-8.2,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.2__Laravel-12,Single constraint,PHPUnit + Composer test,2026
P2351,alphonsekazadi/techstack-tracker,https://github.com/alphonsekazadi/techstack-tracker,main,,,MIT,2026-02-23T08:01:34Z,2026-08-15T11:58:06Z,2026-03-19T06:30:59Z,240.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-03-19T06:30:59+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.2,^12.0,False,False,,False,True,Eligible,2026-09-11T14:39:29.770258+00:00,8.2.0,8.2.0,1,False,PHP-8.2,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.2__Laravel-12,Single constraint,PHPUnit + Composer test,2026
P2374,lauroguedes/mary-ui-starter-kit,https://github.com/lauroguedes/mary-ui-starter-kit,main,,,MIT,2025-06-10T20:40:13Z,2026-08-19T20:01:59Z,2026-08-19T20:00:41Z,981.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-08-19T20:00:41+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi', '@php vendor/bin/pest --parallel'] | test:tia: ['@php artisan config:clear --ansi', '@php vendor/bin/pest --parallel --tia'] | test:coverage: ['@php artisan config:clear --ansi', '@php vendor/bin/pest --parallel --coverage --min=80'] | test:shards: ['@php vendor/bin/pest --update-shards']",^8.4,^13.0,False,False,,False,True,Eligible,2026-09-11T14:39:47.087401+00:00,8.4.0,8.4.0,1,False,PHP-8.4,13.0.0,13.0.0,1,False,Laravel-13,PHP-8.4__Laravel-13,Single constraint,PHPUnit + Composer test,2026
P2380,eventschedule/eventschedule,https://github.com/eventschedule/eventschedule,main,,,NOASSERTION,2024-07-13T18:18:22Z,2026-09-10T17:30:01Z,2026-09-10T17:29:57Z,427579.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-09-10T17:29:57+00:00,True,True,phpunit.xml,True,True,False,,^8.2,^11.9,False,False,,False,True,Eligible,2026-09-11T14:39:50.965011+00:00,8.2.0,8.2.0,1,False,PHP-8.2,11.9.0,11.9.0,1,False,Laravel-11,PHP-8.2__Laravel-11,Single constraint,PHPUnit,2026
P2403,Grasss420/GsWeb,https://github.com/Grasss420/GsWeb,master,,,NOASSERTION,2024-03-18T04:28:55Z,2026-06-08T23:00:05Z,2026-04-14T17:51:24Z,1034.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-04-14T17:51:24+00:00,True,True,phpunit.xml,True,True,False,,^8.0.30,^9.19,False,False,,False,True,Eligible,2026-09-11T14:40:04.529743+00:00,8.0.30,8.0.30,1,False,PHP-8.0,9.19.0,9.19.0,1,False,Laravel-9,PHP-8.0__Laravel-9,Single constraint,PHPUnit,2026
P2405,gacela-project/laravel-gacela-example,https://github.com/gacela-project/laravel-gacela-example,main,,,,2021-04-04T11:40:59Z,2026-08-17T20:53:30Z,2026-08-17T20:49:27Z,665.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-08-17T20:49:27+00:00,True,True,phpunit.xml,True,True,True,"test: ['@test-unit', '@test-feature'] | test-unit: XDEBUG_MODE=off ./vendor/bin/phpunit --testsuite=unit | test-feature: XDEBUG_MODE=off ./vendor/bin/phpunit --testsuite=feature | pint-test: ./vendor/bin/pint --test",^8.3,^12.0,False,False,,False,True,Eligible,2026-09-11T14:40:08.293035+00:00,8.3.0,8.3.0,1,False,PHP-8.3,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.3__Laravel-12,Single constraint,PHPUnit + Composer test,2026
P2422,eddy8/LightCMS,https://github.com/eddy8/LightCMS,13.x,,,Apache-2.0,2019-03-13T13:42:58Z,2026-08-20T01:55:05Z,2026-05-08T01:42:32Z,9502.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-05-08T01:42:32+00:00,True,True,phpunit.xml,True,False,False,,^8.3,^13.0,False,False,,False,True,Eligible,2026-09-11T14:40:29.331241+00:00,8.3.0,8.3.0,1,False,PHP-8.3,13.0.0,13.0.0,1,False,Laravel-13,PHP-8.3__Laravel-13,Single constraint,PHPUnit,2026
P2443,javdome/unstyled-react-jsx-starter-kit,https://github.com/javdome/unstyled-react-jsx-starter-kit,master,,,,2025-04-23T05:55:01Z,2025-06-04T17:47:38Z,2025-04-23T06:10:55Z,152.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-04-23T06:10:55+00:00,True,True,phpunit.xml,True,False,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.2,^12.0,False,False,,False,True,Eligible,2026-09-11T14:40:37.925202+00:00,8.2.0,8.2.0,1,False,PHP-8.2,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.2__Laravel-12,Single constraint,PHPUnit + Composer test,2025
P2446,alaa-nabawy/laravel-solid-api,https://github.com/alaa-nabawy/laravel-solid-api,main,,,MIT,2025-07-28T10:38:23Z,2026-08-02T00:12:13Z,2025-08-20T22:03:58Z,750.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-08-20T22:03:58+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.2,^12.0,False,False,,False,True,Eligible,2026-09-11T14:40:47.743489+00:00,8.2.0,8.2.0,1,False,PHP-8.2,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.2__Laravel-12,Single constraint,PHPUnit + Composer test,2025
P2447,alleyinteractive/link-sharing,https://github.com/alleyinteractive/link-sharing,production,,,,2023-05-19T17:06:35Z,2026-06-30T02:31:10Z,2026-06-30T02:31:07Z,381.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-06-30T02:31:07+00:00,True,True,phpunit.xml,True,True,True,test: php artisan test,^8.4,^12.0,False,False,,False,True,Eligible,2026-09-11T14:40:51.352220+00:00,8.4.0,8.4.0,1,False,PHP-8.4,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.4__Laravel-12,Single constraint,PHPUnit + Composer test,2026
P2461,davidnavarrom/Bolsa-de-Empleo,https://github.com/davidnavarrom/Bolsa-de-Empleo,master,,,MIT,2019-11-20T22:04:20Z,2025-09-12T11:52:55Z,2025-09-12T11:50:09Z,8166.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-09-12T11:50:09+00:00,True,True,phpunit.xml,True,True,False,,^7.2,^6.2,False,False,,False,True,Eligible,2026-09-11T14:40:55.158652+00:00,7.2.0,7.2.0,1,False,PHP-7.2,6.2.0,6.2.0,1,False,Laravel-6,PHP-7.2__Laravel-6,Single constraint,PHPUnit,2025
P2491,ekomh170/hris-backend-laravel-sib,https://github.com/ekomh170/hris-backend-laravel-sib,master,,,,2025-11-04T00:49:18Z,2026-01-10T18:23:44Z,2026-01-10T18:23:40Z,348.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-01-10T18:23:40+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.2,^12.0,False,False,,False,True,Eligible,2026-09-11T14:41:20.719108+00:00,8.2.0,8.2.0,1,False,PHP-8.2,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.2__Laravel-12,Single constraint,PHPUnit + Composer test,2026
P2502,ayoubhayda/FileMaster,https://github.com/ayoubhayda/FileMaster,master,,,,2023-06-16T00:21:14Z,2025-07-27T12:48:49Z,2025-07-27T12:48:46Z,2461.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-07-27T12:48:46+00:00,True,True,phpunit.xml,True,True,False,,^8.1,^10.10,False,False,,False,True,Eligible,2026-09-11T14:41:32.154960+00:00,8.1.0,8.1.0,1,False,PHP-8.1,10.10.0,10.10.0,1,False,Laravel-10,PHP-8.1__Laravel-10,Single constraint,PHPUnit,2025
P2504,Orlando-Villanueva/delight,https://github.com/Orlando-Villanueva/delight,main,,,GPL-3.0,2025-05-12T11:43:26Z,2026-09-08T13:20:06Z,2026-09-10T13:29:52Z,24279.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-09-10T13:29:52+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.4,^12.0,False,False,,False,True,Eligible,2026-09-11T14:41:35.303388+00:00,8.4.0,8.4.0,1,False,PHP-8.4,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.4__Laravel-12,Single constraint,PHPUnit + Composer test,2026
P2524,Ercogx/laravel-filament-starter-kit,https://github.com/Ercogx/laravel-filament-starter-kit,main,,,MIT,2025-03-13T21:54:10Z,2026-09-07T11:37:29Z,2026-09-07T11:37:13Z,16147.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-09-07T11:37:13+00:00,True,True,phpunit.xml,True,True,False,,^8.3,^13.0,False,False,,False,True,Eligible,2026-09-11T14:41:53.857774+00:00,8.3.0,8.3.0,1,False,PHP-8.3,13.0.0,13.0.0,1,False,Laravel-13,PHP-8.3__Laravel-13,Single constraint,PHPUnit,2026
P2525,projectcitybuild/web,https://github.com/projectcitybuild/web,main,,,MPL-2.0,2017-01-19T07:10:30Z,2026-06-29T11:29:02Z,2026-06-29T11:28:59Z,64095.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-06-29T11:28:59+00:00,True,True,phpunit.xml,True,True,False,,^8.4,^11.0,False,False,,False,True,Eligible,2026-09-11T14:41:58.252097+00:00,8.4.0,8.4.0,1,False,PHP-8.4,11.0.0,11.0.0,1,False,Laravel-11,PHP-8.4__Laravel-11,Single constraint,PHPUnit,2026
P2533,aniftyco/laravel,https://github.com/aniftyco/laravel,master,,,MIT,2024-11-12T18:29:07Z,2026-05-08T18:12:05Z,2026-05-08T18:12:01Z,614.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-05-08T18:12:01+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.5,^13.7,False,False,,False,True,Eligible,2026-09-11T14:42:15.327036+00:00,8.5.0,8.5.0,1,False,PHP-8.5,13.7.0,13.7.0,1,False,Laravel-13,PHP-8.5__Laravel-13,Single constraint,PHPUnit + Composer test,2026
P2549,kkamara/php-scraper,https://github.com/kkamara/php-scraper,main,,,BSD-3-Clause,2022-10-24T18:19:05Z,2026-09-08T15:27:55Z,2026-09-08T15:16:09Z,22480.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-09-08T15:16:09+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.3,^13.0,False,False,,False,True,Eligible,2026-09-11T14:42:19.172940+00:00,8.3.0,8.3.0,1,False,PHP-8.3,13.0.0,13.0.0,1,False,Laravel-13,PHP-8.3__Laravel-13,Single constraint,PHPUnit + Composer test,2026
P2551,YoKYa/SPPD,https://github.com/YoKYa/SPPD,master,,,,2020-06-30T02:32:56Z,2025-12-24T15:16:08Z,2025-11-09T07:05:10Z,7892.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-11-09T07:05:10+00:00,True,True,phpunit.xml,True,True,False,,^7.2.5,^7.0,False,False,,False,True,Eligible,2026-09-11T14:42:26.820004+00:00,7.2.5,7.2.5,1,False,PHP-7.2,7.0.0,7.0.0,1,False,Laravel-7,PHP-7.2__Laravel-7,Single constraint,PHPUnit,2025
P2554,rawilk/randallwilk.dev,https://github.com/rawilk/randallwilk.dev,develop,,,,2018-12-08T15:48:59Z,2026-07-04T03:40:40Z,2026-09-01T01:43:36Z,76693.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-09-01T01:43:36+00:00,True,True,phpunit.xml,True,True,True,test: vendor/bin/pest -p,^8.5,^13.0,False,False,,False,True,Eligible,2026-09-11T14:42:31.777527+00:00,8.5.0,8.5.0,1,False,PHP-8.5,13.0.0,13.0.0,1,False,Laravel-13,PHP-8.5__Laravel-13,Single constraint,PHPUnit + Composer test,2026
